4.9958 15.9061 2
4.2658 14.4298 2
2.3259 14.4298 1
3.8658 22.6465 1
6.9358 22.6465 2
9.8558 31.8234 2
15.3058 49.5893 2
11.4859 38.3224 2
5.0258 17.7004 2
2.8458 17.7004 1
8.7558 30.1808 2
4.7758 30.1808 1
4.1058 26.3489 1
4.5058 15.1426 2
2.5058 15.1426 1
3.6660 23.2344 1
6.7560 23.2344 2
2.3658 14.8065 1
4.3858 14.8065 2
3.3558 20.016 1
4.6858 29.8633 1
3.5058 21.8639 1
6.3558 21.8639 2
2.1458 13.3828 1
7.7558 26.8065 2
4.2258 26.8065 1
5.0158 17.5869 2
6.5958 23.4067 2
3.8258 23.4067 1
3.0658 18.1709 1
5.4658 18.1709 2
7.4576 21.9626 2
10.5976 33.0638 2
5.3676 16.1778 2
8.8576 27.3121 2
5.0576 15.8621 2
9.1176 28.5932 2
12.7876 41.1015 2
1.0978 7.91553 1
7.3376 22.6776 2
10.4676 32.3242 2
7.6476 23.621 2
10.1476 31.8036 2
3.0876 18.0407 1
5.9876 18.0407 2
1.4876 9.64475 1
3.1076 9.64475 2
9.5778 29.7842 2
0.9878 5.63803 1
6.5176 20.2089 2
1.9576 12.0008 1
3.9476 12.0008 2
2.6176 16.0472 1
4.8976 16.0472 2
2.5976 15.2226 1
5.0376 15.2226 2
1.6476 11.0863 1
3.1376 11.0863 2
1.2077 9.11924 1
6.0276 19.3148 2
2.9976 19.3148 1
3.6776 23.6742 1
7.1276 23.6742 2
13.1576 43.0408 2
1.5176 10.1764 1
12.4976 40.9588 2
11.1976 34.9854 2
17.2876 56.7815 2
13.0476 42.783 2
14.9176 47.3061 2
8.1443 24.3367 2
8.2043 24.2231 2
2.3043 11.8515 1
6.9543 18.9794 2
1.9443 9.57361 1
3.9243 9.57361 2
8.2943 24.8255 2
3.2443 16.7386 1
5.9943 16.7386 2
13.4743 39.3584 2
0.7243 4.77364 1
2.1845 11.4356 1
3.7043 10.4156 2
1.2343 6.7329 1
2.3643 6.7329 2
7.4743 22.1675 2
2.2343 11.791 1
3.5243 9.75064 2
1.6343 9.75064 1
1.5784 9.2426 1
2.7484 9.2426 2
8.1384 25.425 2
2.1984 13.7341 1
1.8884 7.5004 2
13.2984 40.8502 2
7.2484 40.8502 1
0.5284 5.36081 1
1.5584 8.74542 1
3.4384 8.74542 2
6.3784 20.4384 2
6.7686 21.6054 2
10.9884 35.83 2
8.3384 24.187 2
1.0984 4.99287 1
2.1184 4.99287 2
1.4384 8.39264 1
3.2384 8.39264 2
5.8125 18.3583 2
2.0025 12.2997 1
3.3625 12.2997 2
3.6025 20.1542 1
6.3825 20.1542 2
4.6525 27.4578 1
3.1725 20.414 1
5.8325 20.414 2
2.2325 15.1549 1
1.6225 11.7316 1
3.1125 11.7316 2
3.6825 22.5912 1
5.1125 30.0958 1
5.8325 20.1725 2
7.4827 26.0385 2
4.0525 13.3129 2
1.9825 13.3129 1
2.9025 16.539 1
5.0525 16.539 2
1.6525 11.1977 1
3.8925 25.8798 1
3.8925 13.9703 2
5.3325 32.2003 1
9.6325 32.2003 2
6.9025 21.0317 2
3.5625 21.0317 1
4.1825 13.9642 2
1.7526 11.6649 1
3.4425 11.6649 2
4.2725 24.7922 1
7.4925 24.7922 2
5.0225 15.6134 2
7.5925 23.3033 2
2.5425 14.6901 1
4.5125 14.6901 2
9.1525 28.7093 2
1.9225 7.41597 2
4.1025 26.1949 1
2.8525 18.0996 1
5.1825 18.0996 2
1.8227 10.7182 1
4.1525 25.644 1
4.9025 30.0693 1
4.4425 24.6576 1
7.1425 23.5632 2
7.1125 22.3998 2
3.9925 22.3998 1
7.6527 24.8964 2
11.8225 39.3742 2
1.4125 8.13906 1
9.3025 28.6844 2
10.2225 34.2924 2
8.1425 25.4263 2
1.7825 11.5286 1
11.1925 36.6753 2
2.8725 16.0857 1
9.4125 30.6789 2
2.3325 15.2081 1
3.4225 20.5177 1
2.2489 14.1723 1
4.1088 14.1723 2
1.9488 13.5124 1
8.6788 28.1157 2
5.4488 18.7584 2
4.3388 14.2866 2
2.2788 14.2866 1
4.9588 16.9057 2
6.0288 21.2788 2
2.3988 15.584 1
6.5188 21.954 2
4.9590 16.956 2
8.1488 27.2203 2
3.0888 17.8393 1
5.4088 17.8393 2
6.6988 22.0542 2
2.6088 16.2475 1
4.9488 16.2475 2
2.1888 14.2527 1
4.0288 14.2527 2
2.9078 17.7546 1
1.8078 12.2804 1
3.4478 12.2804 2
9.0478 27.3158 2
1.9478 12.7551 1
4.0278 12.7551 2
8.5678 28.0997 2
4.5078 28.0997 1
2.5378 16.0932 1
7.0878 22.7823 2
2.1778 13.3475 1
4.2378 13.3475 2
4.5778 27.6834 1
8.5978 27.6834 2
3.4378 19.471 1
5.9578 19.471 2
2.0578 7.02573 2
7.0578 21.3629 2
11.4780 36.8433 2
2.0680 11.9957 1
3.8380 11.9957 2
6.7878 19.5011 2
3.6680 12.4936 2
6.6678 37.702 1
8.6678 25.5185 2
4.4578 25.5185 1
3.5379 19.7761 1
6.9479 19.7761 2
2.6378 13.7039 1
0.4278 5.58887 1
3.4278 19.676 1
6.7878 19.676 2
3.4078 20.0926 1
6.5978 20.0926 2
7.1380 22.1716 2
3.6880 22.1716 1
5.9578 36.693 1
11.3878 36.693 2
4.5378 25.6953 1
8.4878 25.6953 2
5.2178 31.3029 1
9.8378 31.3029 2
2.5478 14.3277 1
4.9578 14.3277 2
3.4278 18.6843 1
4.0778 22.2377 1
9.4478 30.455 2
12.3878 39.951 2
6.6678 39.951 1
2.8779 16.0133 1
10.7078 33.6645 2
4.5478 12.8148 2
2.3378 12.8148 1
1.2778 8.1777 1
9.0078 27.9703 2
4.4659 24.8493 1
8.7859 24.8493 2
5.8259 32.9697 1
1.9659 9.62201 1
6.2359 35.346 1
11.9259 35.346 2
8.8159 25.7488 2
4.5759 25.7488 1
6.7761 38.5143 1
2.4059 13.5576 1
3.8859 20.8664 1
2.1359 11.461 1
4.8159 26.6622 1
9.3359 26.6622 2
3.4859 18.4611 1
0.8759 5.48699 1
4.0159 21.5302 1
7.2759 21.5302 2
12.1661 37.2738 2
6.6059 37.2738 1
4.3761 11.9159 2
2.4261 11.9159 1
6.0159 33.9424 1
3.9459 20.3782 1
7.2659 20.3782 2
7.3661 19.255 2
3.7661 19.255 1
6.8759 39.217 1
13.1959 39.217 2
5.0859 28.4594 1
9.8659 28.4594 2
5.7259 33.109 1
10.9159 33.109 2
10.9759 31.884 2
9.1159 27.1632 2
4.7159 27.1632 1
3.7760 21.2789 1
7.3160 21.2789 2
0.4359 3.35918 1
5.4959 14.8377 2
2.8659 14.8377 1
3.5059 20.7267 1
6.9759 20.7267 2
3.4259 20.5912 1
3.8661 22.1614 1
6.1159 36.704 1
4.5259 25.1687 1
8.8759 25.1687 2
2.5859 13.0479 1
4.9659 13.0479 2
5.2859 30.6806 1
6.5159 38.6062 1
3.2759 17.3709 1
7.5059 45.0315 1
3.8659 20.871 1
7.6459 20.871 2
1.4859 5.37977 2
5.2159 29.2174 1
2.9660 14.2454 1
6.5559 38.601 1
5.6359 32.1129 1
10.6459 32.1129 2
4.0959 20.6257 1
7.4459 20.6257 2
11.6259 34.4517 2
5.7159 30.8567 1
10.1659 30.8567 2
8.6059 25.7868 2
4.6459 25.7868 1
1.7959 9.43117 1
5.6459 15.2345 2
2.9359 15.2345 1
7.8827 27.407 2
8.2727 27.4414 2
4.6627 28.1935 1
8.3727 28.1935 2
12.8427 42.4477 2
10.6827 34.6725 2
7.3929 25.41 2
6.5629 22.0987 2
5.2727 17.4096 2
7.7527 26.4187 2
8.0527 26.9155 2
11.1327 36.3917 2
8.7027 29.1238 2
6.8627 23.3672 2
5.5428 19.0466 2
2.7027 17.8139 1
5.7727 34.8362 1
3.0727 20.1364 1
5.3227 33.836 1
9.8127 33.836 2
4.6427 28.8288 1
8.5527 28.8288 2
8.9227 30.3409 2
1.4727 9.30291 1
3.8527 21.3807 1
2.6227 15.0575 1
0.7529 5.17944 1
3.0127 15.953 1
5.5527 15.953 2
4.1727 24.4089 1
4.1327 12.1618 2
8.8629 26.5339 2
1.4627 7.90281 1
1.5129 7.16238 1
3.7627 21.6972 1
7.3827 21.6972 2
7.5527 21.8271 2
3.0427 17.6165 1
5.1428 14.9643 2
2.6028 14.9643 1
0.6029 4.35994 1
4.2027 12.7959 2
2.4627 12.7959 1
3.9327 22.7594 1
4.2527 25.8021 1
7.3127 44.8126 1
6.0227 35.0499 1
6.7127 40.9899 1
14.2127 44.8703 2
2.1627 12.0501 1
3.2227 18.1332 1
6.3527 18.1332 2
4.0127 22.683 1
5.1127 28.4277 1
4.3651 27.407 1
3.8651 24.0421 1
6.9951 24.0421 2
4.5752 27.4414 1
8.2451 27.4414 2
8.0751 26.1745 2
4.6251 28.1935 1
8.7351 28.1935 2
4.0351 23.8954 1
4.9251 30.6283 1
9.1551 30.6283 2
16.2751 54.1297 2
3.5651 21.9288 1
6.5451 21.9288 2
5.4551 34.0757 1
10.2051 34.0757 2
11.8151 39.8225 2
9.1851 30.8489 2
4.9951 30.8489 1
12.8051 42.4477 2
10.3951 34.6725 2
7.4153 25.41 2
9.5751 32.336 2
6.5753 22.0987 2
3.5453 22.0987 1
2.8651 17.4096 1
5.2951 17.4096 2
13.3853 44.6143 2
4.2851 26.4187 1
7.7951 26.4187 2
10.6451 35.8521 2
5.7851 35.8521 1
4.4051 26.9155 1
8.1151 26.9155 2
10.9951 36.3917 2
4.7151 29.1238 1
8.7051 29.1238 2
3.7351 23.3672 1
6.9251 23.3672 2
5.5852 19.0466 2
3.0452 19.0466 1
5.2151 17.8139 2
2.7651 17.8139 1
10.4451 34.8362 2
5.5251 34.8362 1
3.0451 20.1364 1
5.8551 20.1364 2
12.4851 40.7738 2
5.3951 33.836 1
9.8751 33.836 2
4.7251 28.8288 1
8.5251 28.8288 2
10.5451 36.6314 2
12.2851 41.465 2
8.9051 30.3409 2
3.6660 21.3637 1
7.1360 21.3637 2
2.5160 14.3773 1
4.8260 14.3773 2
10.2160 32.7337 2
7.3260 21.9754 2
2.1460 11.6418 1
3.6160 11.6418 2
6.9860 19.0633 2
1.2560 5.63183 1
7.1062 20.2439 2
3.4060 18.0475 1
6.4360 18.0475 2
4.7260 26.3571 1
4.1760 23.5531 1
7.9660 23.5531 2
1.5860 7.72932 1
6.6860 18.9743 2
3.4960 18.9743 1
8.5660 25.0611 2
3.7660 21.5544 1
7.1660 21.5544 2
3.6361 20.7467 1
6.8461 20.7467 2
6.6160 19.4959 2
9.3260 29.6023 2
15.7860 51.4309 2
5.6260 17.1898 2
12.6060 38.2584 2
1.0362 6.34312 1
4.3160 22.8885 1
10.4060 31.8057 2
9.6560 28.3011 2
3.9560 12.5071 2
8.3460 26.4342 2
7.2900 20.9396 2
4.9300 13.8873 2
7.5000 21.7456 2
2.1500 11.3434 1
4.0600 11.3434 2
6.3500 19.0988 2
1.1400 5.48713 1
6.9002 20.5518 2
6.2600 18.1718 2
3.3600 18.1718 1
1.5400 7.08661 1
8.6400 24.8074 2
3.7500 21.1982 1
7.0900 21.1982 2
6.9401 20.2209 2
3.5002 9.00757 2
11.1000 31.9889 2
16.4500 50.8765 2
13.4400 40.6591 2
14.6700 46.5263 2
12.8600 37.6593 2
8.0100 22.2251 2
1.1402 5.24295 1
2.3202 5.24295 2
15.5800 49.1148 2
4.2500 11.7694 2
3.0118 7.81291 2
2.6018 14.4252 1
1.0220 5.47147 1
1.4318 9.85982 1
2.7418 9.85982 2
9.0918 28.4269 2
3.1220 8.59187 2
1.4720 8.59187 1
7.2918 22.9735 2
7.5018 22.6729 2
0.6220 4.28494 1
5.9218 18.27 2
5.0719 14.7001 2
4.5618 11.5464 2
8.0918 23.9805 2
13.8018 42.828 2
12.6118 38.8528 2
11.2418 36.9975 2
7.6435 21.572 2
10.6235 32.8177 2
5.3535 15.6128 2
5.0235 15.3727 2
9.4535 28.3137 2
2.1236 6.6702 2
1.0636 6.6702 1
7.3335 22.3338 2
5.8935 17.6349 2
1.5035 8.72521 1
2.9735 8.72521 2
0.9437 4.4474 1
6.7935 19.8545 2
7.7835 22.2103 2
4.0035 11.2516 2
5.1735 15.5767 2
5.2235 14.7394 2
3.3735 10.3752 2
1.7035 10.3752 1
1.2936 8.20564 1
2.6336 8.20564 2
13.5735 42.8698 2
3.0835 9.34893 2
12.7835 40.7564 2
1.6810 11.0606 1
3.2010 11.0606 2
3.3410 21.2359 1
6.8010 21.2359 2
5.2510 33.0438 1
4.8110 15.8265 2
2.5410 15.8265 1
2.8310 17.5664 1
5.2910 17.5664 2
7.8410 25.3502 2
1.4212 9.58002 1
8.9912 29.205 2
4.0310 24.5401 1
2.2310 13.173 1
3.9110 13.173 2
4.9610 30.1448 1
9.5010 30.1448 2
3.4510 20.8828 1
6.5310 20.8828 2
4.1310 25.1099 1
7.7810 25.1099 2
7.8410 24.97 2
6.4110 20.9646 2
3.4010 20.9646 1
1.5712 10.134 1
5.4911 17.9415 2
4.9210 15.2283 2
7.8110 26.2434 2
13.3710 44.3477 2
10.6210 34.5466 2
5.1410 32.189 1
4.1010 13.4283 2
2.1210 13.4283 1
4.3511 26.2285 1
13.5310 43.6865 2
3.9710 23.0946 1
2.9910 18.2585 1
3.4910 22.2174 1
4.4710 27.5791 1
6.8960 21.1274 2
4.7460 14.1539 2
2.5160 14.1539 1
7.3660 21.9291 2
3.9360 11.7124 2
6.4060 19.2755 2
2.1360 6.04885 2
1.3360 6.04885 1
7.1262 20.7301 2
3.4060 18.3416 1
6.6560 18.3416 2
7.8260 23.5262 2
2.3360 7.68844 2
1.5960 7.68844 1
6.3660 18.9181 2
8.6460 24.9377 2
7.1760 21.3688 2
3.8060 21.3688 1
6.8661 20.4136 2
3.6861 20.4136 1
3.5162 9.55512 2
1.0262 5.93267 1
4.1360 12.075 2
8.3460 26.0105 2
7.5360 22.9817 2
4.4924 12.812 2
4.3124 13.6214 2
7.0224 21.1646 2
7.9324 23.5943 2
2.0326 12.4719 1
10.0724 32.123 2
1.0926 7.53192 1
1.9924 12.4489 1
3.7124 12.4489 2
3.2626 8.69385 2
5.2624 15.687 2
6.2324 19.6817 2
2.3424 13.6708 1
4.3324 13.6708 2
1.6225 9.12827 1
6.7324 20.0235 2
2.9125 15.7542 1
8.8125 25.4287 2
4.4225 25.4287 1
4.0225 10.6181 2
1.9725 10.6181 1
11.5125 36.094 2
8.5925 26.5388 2
4.5325 26.5388 1
2.5625 14.4985 1
7.2625 21.6964 2
4.2825 12.3476 2
2.0725 12.3476 1
8.6125 27.3109 2
4.6025 27.3109 1
3.3125 19.1425 1
1.1125 6.31396 1
3.7525 21.8625 1
2.0527 12.3089 1
5.7525 33.9228 1
3.5825 20.4543 1
6.8425 20.4543 2
2.3327 13.2171 1
6.9527 19.0855 2
12.5425 39.0405 2
4.7525 28.2648 1
9.3525 28.2648 2
10.4825 32.8241 2
10.5925 31.5198 2
4.4525 26.8256 1
8.7125 26.8256 2
6.9126 20.9108 2
3.5726 20.9108 1
0.6125 4.24364 1
2.6825 14.5129 1
5.2025 14.5129 2
6.8325 20.2059 2
3.4425 20.2059 1
3.4425 20.1561 1
6.6325 20.1561 2
5.9825 36.3197 1
11.4125 36.3197 2
8.5525 24.9354 2
4.5025 24.9354 1
2.5725 13.0839 1
5.1825 30.4725 1
9.8625 30.4725 2
3.4025 17.3808 1
9.4025 29.2022 2
1.3125 6.03512 1
2.9026 14.4061 1
6.6425 38.6253 1
12.6825 38.6253 2
10.7325 32.2101 2
5.7125 32.2101 1
1.8025 10.0962 1
5.5679 16.4567 2
2.7079 16.6921 1
5.1479 16.6921 2
7.6679 23.8098 2
1.2081 8.78939 1
4.6181 14.1064 2
7.9479 25.0699 2
1.6079 10.9805 1
1.0581 6.76178 1
2.0081 6.76178 2
9.8481 31.2552 2
6.6579 21.2068 2
4.0879 11.9986 2
5.1479 15.803 2
5.0679 14.4883 2
1.7179 10.271 1
3.3579 10.271 2
2.6580 7.80505 2
1.3280 7.80505 1
7.3679 22.5705 2
5.2652 16.2606 2
3.6152 11.379 2
8.5552 26.826 2
4.4152 26.826 1
2.4652 15.0368 1
4.8152 15.0368 2
2.1852 12.9592 1
4.0952 12.9592 2
8.9052 27.5801 2
3.3852 19.5689 1
6.5052 19.5689 2
1.1952 7.42658 1
4.1354 12.9312 2
4.7252 27.1086 1
0.9052 5.99738 1
6.9152 20.5461 2
6.6052 20.5386 2
11.1352 36.5214 2
9.5552 30.7426 2
1.1652 7.30935 1
2.3752 7.30935 2
2.2652 11.693 1
10.3952 32.469 2
1.6752 10.8789 1
3.1852 10.8789 2
2.7173 15.7542 1
4.4673 25.4287 1
1.9173 10.6181 1
3.5373 10.6181 2
8.5373 26.5388 2
4.5173 26.5388 1
2.5573 14.4985 1
5.0173 14.4985 2
7.5973 21.6964 2
8.7973 27.3109 2
3.4573 19.1425 1
6.2673 19.1425 2
1.2973 6.31396 1
7.2373 21.8625 2
11.7875 37.5402 2
2.1175 12.3089 1
4.0275 12.3089 2
10.8573 33.9228 2
6.8673 20.4543 2
4.7075 13.2171 2
12.4973 39.0405 2
9.5073 28.2648 2
10.7473 32.8241 2
8.7773 26.8256 2
4.5373 26.8256 1
7.0774 20.9108 2
0.7673 4.24364 1
3.4673 20.2059 1
6.7073 20.2059 2
6.4273 20.1561 2
3.3573 20.1561 1
11.4973 36.3197 2
2.4573 13.0839 1
9.6573 30.4725 2
3.8673 20.9039 1
7.5073 20.9039 2
1.1773 6.03512 1
2.0673 6.03512 2
2.7474 14.4061 1
2.2273 10.9996 1
10.6573 32.2101 2
1.7273 10.0962 1
3.3073 10.0962 2
3.9854 13.0065 2
3.4154 21.1157 1
6.2854 21.1157 2
2.6254 16.5332 1
4.8754 16.5332 2
9.4754 30.4801 2
5.4454 17.8716 2
2.8554 17.8716 1
10.1054 32.2071 2
3.3754 21.1633 1
6.2454 21.1633 2
8.2054 27.4154 2
1.7154 11.6392 1
3.0354 18.7427 1
5.5654 18.7427 2
9.6354 31.7904 2
2.0254 13.1876 1
3.6654 13.1876 2
4.8156 16.543 2
8.8354 27.9476 2
8.0754 25.9015 2
6.4455 20.3476 2
5.8754 19.3501 2
5.8754 19.9598 2
5.7454 18.4104 2
3.7068 11.379 2
2.5268 15.0368 1
2.2368 12.9592 1
3.4468 19.5689 1
0.9668 7.42658 1
4.0670 12.9312 2
7.0969 21.2859 2
0.8268 5.99738 1
6.7468 20.5461 2
3.3468 20.5386 1
6.4668 20.5386 2
11.1868 36.5214 2
9.5668 30.7426 2
2.3268 7.30935 2
1.1468 7.30935 1
2.2268 11.693 1
1.7068 10.8789 1
3.3968 10.8789 2
10.6687 33.0638 2
5.3587 16.1778 2
8.9787 27.3121 2
2.6087 15.8621 1
5.0287 15.8621 2
9.3987 28.5932 2
1.1189 7.91553 1
7.3687 22.6776 2
2.0989 12.8387 1
7.8587 23.621 2
5.9887 18.0407 2
3.1087 18.0407 1
1.5487 9.64475 1
3.2787 9.64475 2
1.0189 5.63803 1
2.0687 12.0008 1
3.9387 12.0008 2
5.0487 16.0472 2
5.0787 15.2226 2
1.6787 11.0863 1
3.3087 11.0863 2
1.2988 9.11924 1
2.6088 9.11924 2
6.0587 19.3148 2
7.2187 23.6742 2
3.1987 10.1764 2
17.3687 56.7815 2
5.4786 16.8025 2
2.9886 16.9182 1
7.5386 23.9517 2
1.1088 8.88538 1
7.8886 25.057 2
1.5386 10.7104 1
3.1386 10.7104 2
2.1588 6.49776 2
4.0386 11.6109 2
5.2286 15.4247 2
5.0686 14.214 2
3.2986 10.0455 2
1.6786 10.0455 1
1.2787 7.94967 1
2.5787 7.94967 2
7.2386 23.0092 2
3.2686 9.69622 2
4.6006 15.7847 2
2.4306 15.808 1
6.9506 22.7085 2
3.7608 13.5988 2
2.0308 13.5988 1
1.9706 11.8025 1
2.8008 8.06238 2
7.5006 22.2684 2
7.9606 24.5839 2
4.3506 14.2154 2
2.4806 14.2154 1
3.1406 17.9493 1
5.3806 17.9493 2
5.3206 16.8035 2
2.0906 12.7661 1
3.5406 12.7661 2
2.9607 10.0066 2
1.7407 10.0066 1
3.3906 10.1477 2
7.2712 21.3637 2
4.6912 14.3773 2
2.6112 14.3773 1
2.1012 11.6418 1
1.1012 5.63183 1
2.2212 5.63183 2
6.9714 20.2439 2
6.1412 18.0475 2
8.0512 23.5531 2
1.4512 7.72932 1
3.7012 21.5544 1
7.0312 21.5544 2
3.4914 9.96695 2
1.6814 6.34312 2
0.9914 6.34312 1
4.0112 12.5071 2
8.6712 26.4342 2
6.7341 20.675 2
2.4741 14.5977 1
11.8241 38.9605 2
9.4541 31.2354 2
3.3041 11.1787 2
1.8341 11.1787 1
2.1641 13.1869 1
5.1441 17.5086 2
2.8241 17.5086 1
6.9041 23.1332 2
3.9741 13.0923 2
7.6043 26.0737 2
10.4641 35.9305 2
12.5941 40.333 2
6.9741 22.8347 2
1.7341 12.0674 1
3.1841 12.0674 2
8.5041 28.8971 2
5.8141 18.217 2
3.1941 18.217 1
6.7341 22.3498 2
3.4941 12.4522 2
1.9641 12.4522 1
4.5241 14.4324 2
1.8442 11.2714 1
3.3512 21.1159 1
6.5112 21.1159 2
2.4012 15.6576 1
4.8012 15.6576 2
11.8812 39.6021 2
4.7312 29.9855 1
8.9212 29.9855 2
2.7412 17.9607 1
5.6412 17.9607 2
3.8512 23.6608 1
7.2012 23.6608 2
2.2012 14.1992 1
4.2512 14.1992 2
1.1012 7.9678 1
8.1512 27.2614 2
3.0312 19.0563 1
5.6712 19.0563 2
6.2112 19.6821 2
1.7114 10.9616 1
10.7914 34.7439 2
9.6812 30.2583 2
2.9912 17.4431 1
5.7312 17.4431 2
1.9414 11.2051 1
5.9712 35.2061 1
4.9112 29.1541 1
9.3112 29.1541 2
4.2212 23.587 1
7.5612 23.587 2
3.2513 18.4652 1
6.2013 18.4652 2
6.4712 20.146 2
3.3512 20.146 1
3.4712 21.3997 1
6.7412 21.3997 2
11.7412 38.6356 2
5.4712 33.8468 1
10.2512 33.8468 2
2.3612 8.02487 2
1.0412 8.02487 1
3.3813 19.3232 1
6.4112 19.3232 2
11.3712 36.7992 2
5.5412 16.2476 2
2.8812 16.2476 1
3.3412 11.6739 2
1.9512 11.6739 1
9.7712 31.2314 2
2.4012 15.7481 1
4.8712 15.7481 2
3.8422 21.1274 1
6.9822 21.1274 2
2.4922 14.1539 1
4.8122 14.1539 2
7.4622 21.9291 2
1.9822 11.7124 1
3.8822 11.7124 2
3.2622 19.2755 1
0.9222 6.04885 1
6.2122 18.3416 2
1.4422 7.68844 1
3.4522 18.9181 1
8.5822 24.9377 2
7.2722 21.3688 2
3.7422 21.3688 1
7.0123 20.4136 2
10.3522 32.107 2
1.0424 5.93267 1
2.2322 12.075 1
8.6922 26.0105 2
2.6830 14.7172 1
1.6930 10.4115 1
3.4730 10.4115 2
3.5630 21.1273 1
7.1530 21.1273 2
5.5830 15.7061 2
5.5830 17.4682 2
2.9330 17.4682 1
10.3830 33.3089 2
1.0930 6.95903 1
2.2130 6.95903 2
3.4430 10.2045 2
2.6230 14.9052 1
5.1530 14.9052 2
5.0430 16.2258 2
2.7730 16.2258 1
5.4630 34.1189 1
4.8430 30.0642 1
9.0330 30.0642 2
2.2430 14.065 1
8.5636 26.04 2
